# Wave/freq Total
3.754828089e+00 1.3390155e-183
3.754853121e+00 1.3965108e-176
3.754878154e+00 3.2143700e-170
3.754903186e+00 1.2404167e-164
3.754928219e+00 1.1286963e-159
3.754953252e+00 2.8381123e-155
3.754978285e+00 2.2543920e-151
3.755003318e+00 6.3225362e-148
3.755028351e+00 6.6419376e-145
3.755053385e+00 3.0921339e-142
3.755078419e+00 6.1768157e-140
3.755103453e+00 5.2781741e-138
3.755128487e+00 2.5675042e-136
3.755153521e+00 6.1765980e-135
3.755178555e+00 7.7234427e-134
3.755203590e+00 5.4228961e-133
3.755228624e+00 2.3930801e-132
3.755253659e+00 7.4116466e-132
3.755278694e+00 2.0504042e-131
3.755303729e+00 5.2626842e-131
3.755328765e+00 1.2790875e-130
3.755353800e+00 2.9519402e-130
3.755378836e+00 6.4698490e-130
3.755403872e+00 1.3467063e-129
3.755428908e+00 2.6622987e-129
3.755453944e+00 4.9987367e-129
3.755478980e+00 8.9145403e-129
3.755504017e+00 1.5100438e-128
3.755529054e+00 2.4296823e-128
3.755554090e+00 3.7136145e-128
3.755579128e+00 5.3919983e-128
3.755604165e+00 7.4374893e-128
3.755629202e+00 9.7463999e-128
3.755654240e+00 1.2134449e-127
3.755679277e+00 1.4353879e-127
3.755704315e+00 1.6132648e-127
3.755729353e+00 1.7228243e-127
3.755754391e+00 1.7481743e-127
3.755779430e+00 1.6855579e-127
3.755804468e+00 1.5442649e-127
3.755829507e+00 1.3443738e-127
3.755854546e+00 1.1120805e-127
3.755879585e+00 8.7410781e-128
3.755904624e+00 6.5282674e-128
3.755929663e+00 4.6325869e-128
3.755954703e+00 3.1234002e-128
3.755979743e+00 2.0007521e-128
3.756004783e+00 1.2175908e-128
3.756029823e+00 7.0393214e-129
3.756054863e+00 3.8659736e-129
3.756079903e+00 2.0167947e-129
3.756104944e+00 9.9934280e-130
3.756129984e+00 4.7031846e-130
3.756155025e+00 2.1021748e-130
3.756180066e+00 8.9230165e-131
3.756205107e+00 3.5948906e-131
3.756230149e+00 1.3659419e-131
3.756255190e+00 4.7019739e-132
3.756280232e+00 1.4057238e-132
3.756305274e+00 2.6829461e-133
3.756330316e+00 2.5834382e-134
3.756355358e+00 1.3303752e-135
3.756380401e+00 3.1873564e-137
3.756405443e+00 8.1507727e-131
3.756430486e+00 1.7428416e-124
3.756455529e+00 6.2579281e-119
3.756480572e+00 4.7633984e-114
3.756505615e+00 9.5306131e-110
3.756530658e+00 6.1524313e-106
3.756555702e+00 1.3919412e-102
3.756580745e+00  1.2576445e-99
3.756605789e+00  4.7702009e-97
3.756630833e+00  9.0976605e-95
3.756655878e+00  8.8336828e-93
3.756680922e+00  5.1873496e-91
3.756705967e+00  1.5260623e-89
3.756731011e+00  2.5233761e-88
3.756756056e+00  2.4409820e-87
3.756781101e+00  1.4502559e-86
3.756806146e+00  5.7147685e-86
3.756831192e+00  1.6889764e-85
3.756856237e+00  4.4777662e-85
3.756881283e+00  1.9620949e-84
3.756906329e+00  1.2152746e-82
3.756931375e+00  5.3912130e-81
3.756956421e+00  2.0802400e-79
3.756981467e+00  4.5924908e-78
3.757006514e+00  6.3560354e-77
3.757031561e+00  5.8896739e-76
3.757056608e+00  3.8181548e-75
3.757081655e+00  1.7997031e-74
3.757106702e+00  6.6522330e-74
3.757131749e+00  1.9981118e-73
3.757156797e+00  5.4546586e-73
3.757181845e+00  1.3811502e-72
3.757206892e+00  3.3093389e-72
3.757231940e+00  7.5452803e-72
3.757256989e+00  1.6420318e-71
3.757282037e+00  3.4652576e-71
3.757307086e+00  7.4862938e-71
3.757332134e+00  1.8268766e-70
3.757357183e+00  5.2229982e-70
3.757382232e+00  1.6099264e-69
3.757407281e+00  4.8124672e-69
3.757432331e+00  1.3338967e-68
3.757457380e+00  3.4192127e-68
3.757482430e+00  8.5571926e-68
3.757507480e+00  2.0620794e-67
3.757532530e+00  4.7525604e-67
3.757557580e+00  1.0471758e-66
3.757582631e+00  2.2100087e-66
3.757607681e+00  4.4754077e-66
3.757632732e+00  8.7112815e-66
3.757657783e+00  1.6322619e-65
3.757682834e+00  2.9480360e-65
3.757707885e+00  5.1381382e-65
3.757732936e+00  8.6498155e-65
3.757757988e+00  1.4073600e-64
3.757783040e+00  2.2136982e-64
3.757808092e+00  3.3659305e-64
3.757833144e+00  4.9451130e-64
3.757858196e+00  7.0149001e-64
3.757883248e+00  9.5994561e-64
3.757908301e+00  1.2659390e-63
3.757933354e+00  1.6072113e-63
3.757958406e+00  1.9624621e-63
3.757983459e+00  2.3025694e-63
3.758008513e+00  2.5940295e-63
3.758033566e+00  2.8042194e-63
3.758058620e+00  2.9073923e-63
3.758083673e+00  2.8898842e-63
3.758108727e+00  2.7530714e-63
3.758133781e+00  2.5132004e-63
3.758158836e+00  2.1981227e-63
3.758183890e+00  1.8418666e-63
3.758208944e+00  1.4785289e-63
3.758233999e+00  1.1370086e-63
3.758259054e+00  8.3765520e-64
3.758284109e+00  5.9121446e-64
3.758309164e+00  3.9977518e-64
3.758334220e+00  2.5899444e-64
3.758359275e+00  1.6076066e-64
3.758384331e+00  9.5607348e-65
3.758409387e+00  5.4478773e-65
3.758434443e+00  2.9742934e-65
3.758459499e+00  1.5557851e-65
3.758484556e+00  7.7967710e-66
3.758509612e+00  3.7426686e-66
3.758534669e+00  1.7199025e-66
3.758559726e+00  7.5559024e-67
3.758584783e+00  3.1641567e-67
3.758609840e+00  1.2551351e-67
3.758634898e+00  4.6717247e-68
3.758659955e+00  1.6097725e-68
3.758685013e+00  5.0789269e-69
3.758710071e+00  1.4175582e-69
3.758735129e+00  3.4356933e-70
3.758760187e+00  7.0434232e-71
3.758785245e+00  1.1826883e-71
3.758810304e+00  1.5600395e-72
3.758835363e+00  1.5298410e-73
3.758860422e+00  1.0504008e-74
3.758885481e+00  9.0709867e-76
3.758910540e+00  2.7167927e-76
3.758935599e+00  5.0363154e-77
3.758960659e+00  6.1162343e-78
3.758985719e+00  4.9363500e-79
3.759010779e+00  2.5820039e-80
3.759035839e+00  8.3397461e-82
3.759060899e+00  1.5617372e-83
3.759085959e+00  1.5628217e-85
3.759111020e+00  7.4487256e-88
3.759136081e+00  1.0048892e-90
3.759161142e+00  9.5509936e-94
3.759186203e+00  6.4533115e-98
3.759211264e+00 5.1791075e-102
3.759236325e+00 2.5209516e-103
3.759261387e+00 5.1917566e-106
3.759286449e+00 3.0362261e-109
3.759311510e+00 1.5465786e-113
3.759336573e+00 8.2009662e-119
3.759361635e+00 3.0881635e-125
3.759386697e+00 4.7361070e-133
3.759411760e+00 1.3214870e-142
3.759436823e+00 1.7982080e-154
3.759461885e+00 1.3285073e-153
3.759486949e+00 1.9038223e-149
3.759512012e+00 2.9269928e-146
3.759537075e+00 3.1290581e-145
3.759562139e+00 5.2280933e-141
3.759587202e+00 6.6081113e-139
3.759612266e+00 1.7743940e-137
3.759637330e+00 1.4610315e-136
3.759662395e+00 5.2943788e-136
3.759687459e+00 1.5365617e-135
3.759712524e+00 4.0716965e-135
3.759737588e+00 1.0214941e-134
3.759762653e+00 2.4298187e-134
3.759787718e+00 5.4803042e-134
3.759812784e+00 1.1720287e-133
3.759837849e+00 2.3767578e-133
3.759862915e+00 4.5704099e-133
3.759887981e+00 8.3341141e-133
3.759913046e+00 1.4411472e-132
3.759938113e+00 2.3632642e-132
3.759963179e+00 3.6752040e-132
3.759988245e+00 5.4203298e-132
3.760013312e+00 7.5814889e-132
3.760038379e+00 1.0057190e-131
3.760063445e+00 1.2653201e-131
3.760088513e+00 1.5098476e-131
3.760113580e+00 1.7087609e-131
3.760138647e+00 1.8342160e-131
3.760163715e+00 1.8674335e-131
3.760188783e+00 1.8033027e-131
3.760213850e+00 1.6516692e-131
3.760238919e+00 1.4348594e-131
3.760263987e+00 1.1822985e-131
3.760289055e+00 9.2400602e-132
3.760314124e+00 6.8493518e-132
3.760339193e+00 4.8155628e-132
3.760364262e+00 3.2111622e-132
3.760389331e+00 2.0309004e-132
3.760414400e+00 1.2182005e-132
3.760439469e+00 6.9301749e-133
3.760464539e+00 3.7390014e-133
3.760489609e+00 1.9131234e-133
3.760514679e+00 9.2831545e-134
3.760539749e+00 4.2717135e-134
3.760564819e+00 1.8640216e-134
3.760589889e+00 7.7131172e-135
3.760614960e+00 3.0261986e-135
3.760640031e+00 1.1208470e-135
3.760665102e+00 3.6546662e-136
3.760690173e+00 8.8679158e-137
3.760715244e+00 7.6030487e-138
3.760740316e+00 1.6358295e-139
3.760765387e+00 6.5390357e-142
3.760790459e+00 3.7332650e-145
3.760815531e+00 2.2781978e-149
3.760840603e+00 1.0160793e-154
3.760865675e+00 6.3123012e-158
3.760890748e+00 5.3128639e-158
3.760915820e+00 4.2388539e-158
3.760940893e+00 3.2048463e-158
3.760965966e+00 2.2961808e-158
3.760991039e+00 1.5590003e-158
3.761016112e+00 1.0030641e-158
3.761041186e+00 6.1158203e-159
3.761066259e+00 3.5336646e-159
3.761091333e+00 1.9348246e-159
3.761116407e+00 1.0039327e-159
3.761141481e+00 4.9364570e-160
3.761166555e+00 2.3002489e-160
3.761191630e+00 1.0157433e-160
3.761216705e+00 4.2505362e-161
3.761241779e+00 1.6856010e-161
3.761266854e+00 6.3327972e-162
3.761291929e+00 2.2123146e-162
3.761317005e+00 5.5724137e-163
3.761342080e+00 5.2201405e-164
3.761367156e+00 1.0422633e-165
3.761392232e+00 4.8768132e-168
3.761417307e+00 3.5869413e-171
3.761442384e+00 4.1902596e-175
3.761467460e+00 6.9069050e-180
3.761492536e+00 1.3545176e-185
3.761517613e+00 2.1391646e-192
3.761542690e+00 3.2430209e-200
3.761567767e+00 2.0102957e-209
3.761592844e+00 2.2463592e-220
3.761617921e+00 8.6007513e-233
3.761642999e+00 2.1134910e-247
3.761668076e+00 1.4581238e-264
3.761693154e+00 8.0863943e-285
3.761718232e+00 7.3228718e-309
3.761743310e+00  0.0000000e+00
3.761768388e+00  0.0000000e+00
3.761793467e+00  0.0000000e+00
3.761818545e+00  0.0000000e+00
3.761843624e+00  0.0000000e+00
3.761868703e+00  0.0000000e+00
3.761893782e+00  0.0000000e+00
3.761918862e+00  0.0000000e+00
3.761943941e+00  0.0000000e+00
3.761969021e+00  0.0000000e+00
3.761994100e+00  0.0000000e+00
3.762019180e+00  0.0000000e+00
3.762044260e+00  0.0000000e+00
3.762069341e+00  0.0000000e+00
3.762094421e+00  0.0000000e+00
3.762119502e+00  0.0000000e+00
3.762144583e+00  0.0000000e+00
3.762169664e+00  0.0000000e+00
3.762194745e+00  0.0000000e+00
3.762219826e+00  0.0000000e+00
3.762244908e+00  0.0000000e+00
3.762269989e+00  0.0000000e+00
3.762295071e+00  0.0000000e+00
3.762320153e+00  0.0000000e+00
3.762345235e+00  0.0000000e+00
3.762370317e+00  0.0000000e+00
3.762395400e+00  0.0000000e+00
3.762420482e+00  0.0000000e+00
3.762445565e+00  0.0000000e+00
3.762470648e+00  0.0000000e+00
3.762495731e+00  0.0000000e+00
3.762520815e+00  0.0000000e+00
3.762545898e+00  0.0000000e+00
3.762570982e+00  0.0000000e+00
3.762596066e+00  0.0000000e+00
3.762621150e+00  0.0000000e+00
3.762646234e+00  0.0000000e+00
3.762671318e+00  0.0000000e+00
3.762696403e+00  0.0000000e+00
3.762721487e+00  0.0000000e+00
3.762746572e+00  0.0000000e+00
3.762771657e+00  0.0000000e+00
3.762796742e+00  0.0000000e+00
3.762821827e+00  0.0000000e+00
3.762846913e+00  0.0000000e+00
3.762871999e+00  0.0000000e+00
3.762897084e+00  0.0000000e+00
3.762922170e+00  0.0000000e+00
3.762947256e+00  0.0000000e+00
3.762972343e+00  0.0000000e+00
3.762997429e+00  0.0000000e+00
3.763022516e+00  0.0000000e+00
3.763047603e+00  0.0000000e+00
3.763072690e+00  0.0000000e+00
3.763097777e+00  0.0000000e+00
3.763122864e+00  0.0000000e+00
3.763147952e+00  0.0000000e+00
3.763173039e+00  0.0000000e+00
3.763198127e+00  0.0000000e+00
3.763223215e+00  0.0000000e+00
3.763248303e+00  0.0000000e+00
3.763273392e+00  0.0000000e+00
3.763298480e+00  0.0000000e+00
3.763323569e+00  0.0000000e+00
3.763348658e+00  0.0000000e+00
3.763373747e+00  0.0000000e+00
3.763398836e+00  0.0000000e+00
3.763423925e+00  0.0000000e+00
3.763449015e+00  0.0000000e+00
3.763474104e+00  0.0000000e+00
3.763499194e+00  0.0000000e+00
3.763524284e+00  0.0000000e+00
3.763549374e+00  0.0000000e+00
3.763574465e+00  0.0000000e+00
3.763599555e+00  0.0000000e+00
3.763624646e+00  0.0000000e+00
3.763649737e+00  0.0000000e+00
3.763674828e+00  0.0000000e+00
3.763699919e+00  0.0000000e+00
3.763725010e+00  0.0000000e+00
3.763750102e+00  0.0000000e+00
3.763775193e+00  0.0000000e+00
3.763800285e+00  0.0000000e+00
3.763825377e+00  0.0000000e+00
3.763850469e+00  0.0000000e+00
3.763875562e+00  0.0000000e+00
3.763900654e+00  0.0000000e+00
3.763925747e+00  0.0000000e+00
3.763950840e+00  0.0000000e+00
3.763975933e+00  0.0000000e+00
3.764001026e+00  0.0000000e+00
3.764026119e+00  0.0000000e+00
3.764051213e+00  0.0000000e+00
3.764076306e+00  0.0000000e+00
3.764101400e+00  0.0000000e+00
3.764126494e+00  0.0000000e+00
3.764151588e+00  0.0000000e+00
3.764176683e+00  0.0000000e+00
3.764201777e+00  0.0000000e+00
3.764226872e+00  0.0000000e+00
3.764251967e+00  0.0000000e+00
3.764277062e+00  0.0000000e+00
3.764302157e+00  0.0000000e+00
3.764327252e+00  0.0000000e+00
3.764352348e+00  0.0000000e+00
3.764377443e+00  0.0000000e+00
3.764402539e+00  0.0000000e+00
3.764427635e+00  0.0000000e+00
3.764452731e+00  0.0000000e+00
3.764477828e+00  0.0000000e+00
3.764502924e+00  0.0000000e+00
3.764528021e+00  0.0000000e+00
3.764553118e+00  0.0000000e+00
3.764578215e+00  0.0000000e+00
3.764603312e+00  0.0000000e+00
3.764628409e+00  0.0000000e+00
3.764653507e+00  0.0000000e+00
3.764678605e+00  0.0000000e+00
3.764703702e+00  0.0000000e+00
3.764728800e+00  0.0000000e+00
3.764753899e+00  0.0000000e+00
3.764778997e+00  0.0000000e+00
3.764804096e+00  0.0000000e+00
3.764829194e+00  0.0000000e+00
3.764854293e+00  0.0000000e+00
3.764879392e+00  0.0000000e+00
3.764904491e+00  0.0000000e+00
3.764929591e+00  0.0000000e+00
3.764954690e+00  0.0000000e+00
3.764979790e+00  0.0000000e+00
3.765004890e+00  0.0000000e+00
3.765029990e+00  0.0000000e+00
3.765055090e+00  0.0000000e+00
3.765080190e+00  0.0000000e+00
3.765105291e+00  0.0000000e+00
3.765130392e+00  0.0000000e+00
3.765155493e+00  0.0000000e+00
3.765180594e+00  0.0000000e+00
3.765205695e+00  0.0000000e+00
3.765230796e+00  0.0000000e+00
3.765255898e+00  0.0000000e+00
3.765280999e+00  0.0000000e+00
3.765306101e+00  0.0000000e+00
3.765331203e+00  0.0000000e+00
3.765356305e+00  0.0000000e+00
3.765381408e+00  0.0000000e+00
3.765406510e+00  0.0000000e+00
3.765431613e+00  0.0000000e+00
3.765456716e+00  0.0000000e+00
3.765481819e+00  0.0000000e+00
3.765506922e+00  0.0000000e+00
3.765532026e+00  0.0000000e+00
3.765557129e+00  0.0000000e+00
3.765582233e+00  0.0000000e+00
3.765607337e+00  0.0000000e+00
3.765632441e+00  0.0000000e+00
3.765657545e+00  0.0000000e+00
3.765682649e+00  0.0000000e+00
3.765707754e+00  0.0000000e+00
3.765732859e+00  0.0000000e+00
3.765757964e+00  0.0000000e+00
3.765783069e+00  0.0000000e+00
3.765808174e+00  0.0000000e+00
3.765833279e+00  0.0000000e+00
3.765858385e+00  0.0000000e+00
3.765883491e+00  0.0000000e+00
3.765908596e+00  0.0000000e+00
3.765933702e+00  0.0000000e+00
3.765958809e+00  0.0000000e+00
3.765983915e+00  0.0000000e+00
3.766009022e+00  0.0000000e+00
3.766034128e+00  0.0000000e+00
3.766059235e+00  0.0000000e+00
3.766084342e+00  0.0000000e+00
3.766109450e+00  0.0000000e+00
3.766134557e+00  0.0000000e+00
3.766159665e+00  0.0000000e+00
3.766184772e+00  0.0000000e+00
3.766209880e+00  0.0000000e+00
3.766234988e+00  0.0000000e+00
3.766260096e+00  0.0000000e+00
3.766285205e+00  0.0000000e+00
3.766310313e+00  0.0000000e+00
3.766335422e+00  0.0000000e+00
3.766360531e+00  0.0000000e+00
3.766385640e+00  0.0000000e+00
3.766410749e+00  0.0000000e+00
3.766435859e+00  0.0000000e+00
3.766460968e+00  0.0000000e+00
3.766486078e+00  0.0000000e+00
3.766511188e+00  0.0000000e+00
3.766536298e+00  0.0000000e+00
3.766561408e+00  0.0000000e+00
3.766586519e+00  0.0000000e+00
3.766611629e+00  0.0000000e+00
3.766636740e+00  0.0000000e+00
3.766661851e+00  0.0000000e+00
3.766686962e+00  0.0000000e+00
3.766712073e+00  0.0000000e+00
3.766737185e+00  0.0000000e+00
3.766762296e+00  0.0000000e+00
3.766787408e+00  0.0000000e+00
3.766812520e+00  0.0000000e+00
3.766837632e+00  0.0000000e+00
3.766862744e+00  0.0000000e+00
3.766887857e+00  0.0000000e+00
3.766912969e+00  0.0000000e+00
3.766938082e+00  0.0000000e+00
3.766963195e+00  0.0000000e+00
3.766988308e+00  0.0000000e+00
3.767013421e+00  0.0000000e+00
3.767038535e+00  0.0000000e+00
3.767063648e+00  0.0000000e+00
3.767088762e+00  0.0000000e+00
3.767113876e+00  0.0000000e+00
3.767138990e+00  0.0000000e+00
3.767164104e+00  0.0000000e+00
3.767189219e+00  0.0000000e+00
3.767214333e+00  0.0000000e+00
3.767239448e+00  0.0000000e+00
3.767264563e+00  0.0000000e+00
3.767289678e+00  0.0000000e+00
3.767314793e+00  0.0000000e+00
3.767339909e+00  0.0000000e+00
3.767365024e+00  0.0000000e+00
3.767390140e+00  0.0000000e+00
3.767415256e+00  0.0000000e+00
3.767440372e+00  0.0000000e+00
3.767465489e+00  0.0000000e+00
3.767490605e+00  0.0000000e+00
3.767515722e+00  0.0000000e+00
3.767540838e+00  0.0000000e+00
3.767565955e+00  0.0000000e+00
3.767591072e+00  0.0000000e+00
3.767616190e+00  0.0000000e+00
3.767641307e+00  0.0000000e+00
3.767666425e+00  0.0000000e+00
3.767691542e+00  0.0000000e+00
3.767716660e+00  0.0000000e+00
3.767741779e+00  0.0000000e+00
3.767766897e+00  0.0000000e+00
3.767792015e+00 7.9593976e-321
3.767817134e+00 1.2856532e-302
3.767842253e+00 5.3287887e-287
3.767867372e+00 1.4584391e-273
3.767892491e+00 5.9569631e-262
3.767917610e+00 8.6228697e-252
3.767942729e+00 5.3119741e-243
3.767967849e+00 2.3370692e-235
3.767992969e+00 9.8281509e-229
3.768018089e+00 7.1539523e-223
3.768043209e+00 8.7364967e-218
3.768068329e+00 2.4355049e-213
3.768093450e+00 1.8353709e-209
3.768118570e+00 4.4771010e-206
3.768143691e+00 3.0024971e-203
3.768168812e+00 1.5806487e-200
3.768193933e+00 2.8013592e-198
3.768219054e+00 2.3416991e-196
3.768244176e+00 9.9710621e-195
3.768269298e+00 2.3494661e-193
3.768294419e+00 3.2180080e-192
3.768319541e+00 2.7310335e-191
3.768344663e+00 1.5564902e-190
3.768369786e+00 6.4377411e-190
3.768394908e+00 2.0992411e-189
3.768420031e+00 5.9691299e-189
3.768445154e+00 1.5600349e-188
3.768470277e+00 3.8366567e-188
3.768495400e+00 8.9590663e-188
3.768520523e+00 1.9904327e-187
3.768545646e+00 4.2087763e-187
3.768570770e+00 8.4707783e-187
3.768595894e+00 1.6228340e-186
3.768621018e+00 2.9595915e-186
3.768646142e+00 5.1383057e-186
3.768671266e+00 8.4930168e-186
3.768696391e+00 1.3365364e-185
3.768721515e+00 2.0026200e-185
3.768746640e+00 2.8571721e-185
3.768771765e+00 3.8816308e-185
3.768796890e+00 5.0216953e-185
3.768822016e+00 6.1867338e-185
3.768847141e+00 7.2587547e-185
3.768872267e+00 8.1108254e-185
3.768897393e+00 8.6313891e-185
3.768922519e+00 8.7481717e-185
3.768947645e+00 8.4446359e-185
3.768972771e+00 7.7638214e-185
3.768997898e+00 6.7983422e-185
3.769023024e+00 5.6697437e-185
3.769048151e+00 4.5035514e-185
3.769073278e+00 3.4070224e-185
3.769098405e+00 2.4548146e-185
3.769123533e+00 1.6845383e-185
3.769148660e+00 1.1009192e-185
3.769173788e+00 6.8522893e-186
3.769198916e+00 4.0617637e-186
3.769224044e+00 2.2929001e-186
3.769249172e+00 1.2326503e-186
3.769274300e+00 6.3106163e-187
3.769299428e+00 3.0766183e-187
3.769324557e+00 1.4283552e-187
3.769349686e+00 6.3142053e-188
3.769374815e+00 2.6558132e-188
3.769399944e+00 1.0584383e-188
3.769425073e+00 3.9450466e-189
